timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1538232892534,334,HTTP Request,200,OK,www.example.com 1-11,text,true,,1592,116,71,71,334,0,0
1538232892534,334,HTTP Request,200,OK,www.example.com 1-5,text,true,,1613,116,71,71,334,0,0
1538232892537,334,HTTP Request,200,OK,www.example.com 1-1,text,true,,1613,116,72,72,334,0,0
1538232892534,348,HTTP Request,200,OK,www.example.com 1-3,text,true,,1597,116,73,73,348,0,0
1538232892551,332,HTTP Request,200,OK,www.example.com 1-6,text,true,,1597,116,73,73,332,0,0
1538232892398,485,HTTP Request,200,OK,www.example.com 1-30,text,true,,1592,116,73,73,485,0,244
1538232892540,344,HTTP Request,200,OK,www.example.com 1-7,text,true,,1613,116,73,73,344,0,0
1538232892409,479,HTTP Request,200,OK,www.example.com 1-31,text,true,,1592,116,73,73,479,0,251
1538232892561,327,HTTP Request,200,OK,www.example.com 1-4,text,true,,1613,116,73,73,327,0,0
1538232892420,501,HTTP Request,200,OK,www.example.com 1-32,text,true,,1613,116,76,76,499,0,254
1538232892433,488,HTTP Request,200,OK,www.example.com 1-33,text,true,,1613,116,76,76,488,0,241
1538232892574,354,HTTP Request,200,OK,www.example.com 1-10,text,true,,1597,116,77,77,354,0,0
1538232892574,354,HTTP Request,200,OK,www.example.com 1-9,text,true,,1613,116,77,77,354,0,0
1538232892598,335,HTTP Request,200,OK,www.example.com 1-8,text,true,,1592,116,78,78,335,0,0
1538232892601,337,HTTP Request,200,OK,www.example.com 1-2,text,true,,1597,116,78,78,337,0,0
1538232892618,331,HTTP Request,200,OK,www.example.com 1-12,text,true,,1613,116,79,79,331,0,0
1538232892447,503,HTTP Request,200,OK,www.example.com 1-34,text,true,,1592,116,79,79,503,0,261
1538232892458,500,HTTP Request,200,OK,www.example.com 1-35,text,true,,1592,116,80,80,500,0,260
1538232892476,485,HTTP Request,200,OK,www.example.com 1-36,text,true,,1613,116,80,80,485,0,246
1538232892639,340,HTTP Request,200,OK,www.example.com 1-13,text,true,,1592,116,82,82,340,0,0
1538232892638,344,HTTP Request,200,OK,www.example.com 1-14,text,true,,1613,116,82,82,344,0,0
1538232892868,120,HTTP Request,200,OK,www.example.com 1-11,text,true,,1613,116,83,83,120,0,0
1538232892871,117,HTTP Request,200,OK,www.example.com 1-1,text,true,,1613,116,83,83,117,0,0
1538232892868,120,HTTP Request,200,OK,www.example.com 1-5,text,true,,1597,116,83,83,120,0,0
1538232892658,340,HTTP Request,200,OK,www.example.com 1-15,text,true,,1597,116,84,84,340,0,0
1538232892883,125,HTTP Request,200,OK,www.example.com 1-6,text,true,,1613,116,85,85,124,0,0
1538232892882,126,HTTP Request,200,OK,www.example.com 1-3,text,true,,1592,116,85,85,126,0,0
1538232892884,125,HTTP Request,200,OK,www.example.com 1-7,text,true,,1597,116,85,85,125,0,0
1538232892692,326,HTTP Request,200,OK,www.example.com 1-16,text,true,,1597,116,86,86,326,0,0
1538232892487,535,HTTP Request,200,OK,www.example.com 1-37,text,true,,1613,116,86,86,482,0,242
1538232892888,134,HTTP Request,200,OK,www.example.com 1-4,text,true,,1613,116,86,86,134,0,0
1538232892510,517,HTTP Request,200,OK,www.example.com 1-39,text,true,,1597,116,87,87,517,0,233
1538232892499,530,HTTP Request,200,OK,www.example.com 1-38,text,true,,1613,116,87,87,530,0,245
1538232892520,511,HTTP Request,200,OK,www.example.com 1-40,text,true,,1613,116,87,87,511,0,227
1538232892701,330,HTTP Request,200,OK,www.example.com 1-17,text,true,,1592,116,87,87,330,0,0
1538232892542,495,HTTP Request,200,OK,www.example.com 1-41,text,true,,1597,116,88,88,495,0,211
1538232892553,494,HTTP Request,200,OK,www.example.com 1-42,text,true,,1613,116,89,89,494,0,205
1538232892586,462,HTTP Request,200,OK,www.example.com 1-45,text,true,,1597,116,89,89,462,0,181
1538232892564,486,HTTP Request,200,OK,www.example.com 1-43,text,true,,1613,116,89,89,486,0,203
1538232892928,139,HTTP Request,200,OK,www.example.com 1-10,text,true,,1613,116,91,91,139,0,0
1538232892928,139,HTTP Request,200,OK,www.example.com 1-9,text,true,,1613,116,91,91,139,0,0
1538232892934,137,HTTP Request,200,OK,www.example.com 1-8,text,true,,1597,116,91,91,137,0,0
1538232892938,133,HTTP Request,200,OK,www.example.com 1-2,text,true,,1592,116,91,91,133,0,0
1538232892949,122,HTTP Request,200,OK,www.example.com 1-12,text,true,,1592,116,91,91,122,0,0
1538232892980,117,HTTP Request,200,OK,www.example.com 1-13,text,true,,1613,116,94,94,117,0,0
1538232892982,119,HTTP Request,200,OK,www.example.com 1-14,text,true,,1597,116,94,94,119,0,0
1538232892989,119,HTTP Request,200,OK,www.example.com 1-5,text,true,,1613,116,95,95,119,0,0
1538232892988,120,HTTP Request,200,OK,www.example.com 1-11,text,true,,1597,116,95,95,120,0,0
1538232892988,120,HTTP Request,200,OK,www.example.com 1-1,text,true,,1592,116,95,95,120,0,0
1538232892731,383,HTTP Request,200,OK,www.example.com 1-21,text,true,,1613,116,95,95,383,0,0
1538232892722,397,HTTP Request,200,OK,www.example.com 1-18,text,true,,1613,116,96,96,397,0,0
1538232892722,397,HTTP Request,200,OK,www.example.com 1-19,text,true,,1597,116,96,96,397,0,0
1538232892733,386,HTTP Request,200,OK,www.example.com 1-20,text,true,,1597,116,96,96,386,0,0
1538232892998,123,HTTP Request,200,OK,www.example.com 1-15,text,true,,1592,116,96,96,123,0,0
1538232892753,368,HTTP Request,200,OK,www.example.com 1-23,text,true,,1597,116,96,96,368,0,0
1538232893009,118,HTTP Request,200,OK,www.example.com 1-3,text,true,,1613,116,97,97,118,0,0
1538232893008,119,HTTP Request,200,OK,www.example.com 1-6,text,true,,1597,116,97,97,119,0,0
1538232893010,118,HTTP Request,200,OK,www.example.com 1-7,text,true,,1597,116,97,97,118,0,0
1538232892740,392,HTTP Request,200,OK,www.example.com 1-22,text,true,,1597,116,97,97,392,0,0
1538232893018,120,HTTP Request,200,OK,www.example.com 1-16,text,true,,1597,116,98,98,119,0,0
1538232893022,129,HTTP Request,200,OK,www.example.com 1-4,text,true,,1597,116,99,99,129,0,0
1538232893032,125,HTTP Request,200,OK,www.example.com 1-17,text,true,,1613,116,100,100,125,0,0
1538232892770,388,HTTP Request,200,OK,www.example.com 1-24,text,true,,1592,116,100,100,388,0,0
1538232892833,344,HTTP Request,200,OK,www.example.com 1-25,text,true,,1613,116,100,100,344,0,0
1538232893068,120,HTTP Request,200,OK,www.example.com 1-9,text,true,,1592,116,100,100,120,0,0
1538232893068,120,HTTP Request,200,OK,www.example.com 1-10,text,true,,1613,116,100,100,120,0,0
1538232893072,119,HTTP Request,200,OK,www.example.com 1-2,text,true,,1613,116,100,100,119,0,0
1538232893072,119,HTTP Request,200,OK,www.example.com 1-12,text,true,,1597,116,100,100,119,0,0
1538232893072,120,HTTP Request,200,OK,www.example.com 1-8,text,true,,1613,116,100,100,120,0,0
1538232893097,116,HTTP Request,200,OK,www.example.com 1-13,text,true,,1592,116,100,100,116,0,0
1538232893101,120,HTTP Request,200,OK,www.example.com 1-14,text,true,,1613,116,100,100,120,0,0
1538232893108,121,HTTP Request,200,OK,www.example.com 1-5,text,true,,1592,116,100,100,120,0,0
1538232893108,121,HTTP Request,200,OK,www.example.com 1-1,text,true,,1597,116,100,100,121,0,0
1538232893108,122,HTTP Request,200,OK,www.example.com 1-11,text,true,,1613,116,98,98,122,0,0
1538232892834,397,HTTP Request,200,OK,www.example.com 1-26,text,true,,1592,116,97,97,397,0,0
1538232893114,120,HTTP Request,200,OK,www.example.com 1-21,text,true,,1592,116,97,97,120,0,0
1538232893119,122,HTTP Request,200,OK,www.example.com 1-20,text,true,,1592,116,97,97,122,0,0
1538232893119,123,HTTP Request,200,OK,www.example.com 1-19,text,true,,1613,116,97,97,123,0,0
1538232893119,124,HTTP Request,200,OK,www.example.com 1-18,text,true,,1597,116,97,97,124,0,0
1538232893127,122,HTTP Request,200,OK,www.example.com 1-3,text,true,,1592,116,97,97,122,0,0
1538232893122,127,HTTP Request,200,OK,www.example.com 1-15,text,true,,1613,116,97,97,127,0,0
1538232893127,122,HTTP Request,200,OK,www.example.com 1-6,text,true,,1597,116,97,97,122,0,0
1538232893128,121,HTTP Request,200,OK,www.example.com 1-7,text,true,,1592,116,97,97,121,0,0
1538232893122,127,HTTP Request,200,OK,www.example.com 1-23,text,true,,1592,116,97,97,127,0,0
1538232892858,392,HTTP Request,200,OK,www.example.com 1-29,text,true,,1613,116,94,94,392,0,0
1538232892848,402,HTTP Request,200,OK,www.example.com 1-28,text,true,,1613,116,94,94,402,0,0
1538232893132,121,HTTP Request,200,OK,www.example.com 1-22,text,true,,1592,116,94,94,121,0,0
1538232893138,120,HTTP Request,200,OK,www.example.com 1-16,text,true,,1592,116,94,94,120,0,0
1538232892854,404,HTTP Request,200,OK,www.example.com 1-27,text,true,,1592,116,94,94,404,0,0
1538232893157,131,HTTP Request,200,OK,www.example.com 1-17,text,true,,1592,116,94,94,131,0,0
1538232893158,130,HTTP Request,200,OK,www.example.com 1-24,text,true,,1597,116,94,94,130,0,0
1538232893151,137,HTTP Request,200,OK,www.example.com 1-4,text,true,,1613,116,94,94,137,0,0
1538232892884,413,HTTP Request,200,OK,www.example.com 1-30,text,true,,1597,116,93,93,413,0,0
1538232893178,120,HTTP Request,200,OK,www.example.com 1-25,text,true,,1613,116,93,93,120,0,0
1538232892888,412,HTTP Request,200,OK,www.example.com 1-31,text,true,,1592,116,93,93,412,0,0
1538232893188,121,HTTP Request,200,OK,www.example.com 1-9,text,true,,1597,116,93,93,121,0,0
1538232893188,123,HTTP Request,200,OK,www.example.com 1-10,text,true,,1613,116,92,92,123,0,0
1538232893191,120,HTTP Request,200,OK,www.example.com 1-2,text,true,,1613,116,92,92,120,0,0
1538232893191,120,HTTP Request,200,OK,www.example.com 1-12,text,true,,1597,116,92,92,120,0,0
1538232892921,392,HTTP Request,200,OK,www.example.com 1-33,text,true,,1592,116,89,89,392,0,0
1538232893192,125,HTTP Request,200,OK,www.example.com 1-8,text,true,,1592,116,89,89,125,0,0
1538232892921,397,HTTP Request,200,OK,www.example.com 1-32,text,true,,1597,116,88,88,397,0,0
1538232893213,124,HTTP Request,200,OK,www.example.com 1-13,text,true,,1613,116,88,88,124,0,0
1538232893221,122,HTTP Request,200,OK,www.example.com 1-14,text,true,,1613,116,87,87,122,0,0
1538232893232,115,HTTP Request,200,OK,www.example.com 1-26,text,true,,1613,116,86,86,115,0,0
1538232892958,400,HTTP Request,200,OK,www.example.com 1-35,text,true,,1597,116,86,86,400,0,0
1538232892950,408,HTTP Request,200,OK,www.example.com 1-34,text,true,,1613,116,86,86,408,0,0
1538232892576,782,HTTP Request,200,OK,www.example.com 1-44,text,true,,1592,116,86,86,782,0,193
1538232892962,399,HTTP Request,200,OK,www.example.com 1-36,text,true,,1613,116,86,86,399,0,0
1538232893234,127,HTTP Request,200,OK,www.example.com 1-21,text,true,,1613,116,86,86,127,0,0
1538232893250,117,HTTP Request,200,OK,www.example.com 1-28,text,true,,1613,116,86,86,117,0,0
1538232893241,126,HTTP Request,200,OK,www.example.com 1-20,text,true,,1613,116,86,86,126,0,0
1538232893250,119,HTTP Request,200,OK,www.example.com 1-29,text,true,,1592,116,86,86,119,0,0
1538232893249,120,HTTP Request,200,OK,www.example.com 1-15,text,true,,1597,116,86,86,120,0,0
1538232893250,119,HTTP Request,200,OK,www.example.com 1-23,text,true,,1613,116,86,86,119,0,0
1538232893242,127,HTTP Request,200,OK,www.example.com 1-19,text,true,,1597,116,86,86,127,0,0
1538232893243,127,HTTP Request,200,OK,www.example.com 1-18,text,true,,1613,116,85,85,127,0,0
1538232893253,121,HTTP Request,200,OK,www.example.com 1-22,text,true,,1613,116,85,85,121,0,0
1538232893258,120,HTTP Request,200,OK,www.example.com 1-16,text,true,,1613,116,85,85,120,0,0
1538232893258,121,HTTP Request,200,OK,www.example.com 1-27,text,true,,1613,116,84,84,121,0,0
1538232892596,791,HTTP Request,200,OK,www.example.com 1-46,text,true,,1613,116,84,84,791,0,245
1538232892607,789,HTTP Request,200,OK,www.example.com 1-47,text,true,,1592,116,84,84,788,0,240
1538232893022,375,HTTP Request,200,OK,www.example.com 1-37,text,true,,1592,116,84,84,375,0,0
1538232892617,784,HTTP Request,200,OK,www.example.com 1-48,text,true,,1613,116,84,84,784,0,241
1538232892628,774,HTTP Request,200,OK,www.example.com 1-49,text,true,,1592,116,84,84,774,0,239
1538232893288,120,HTTP Request,200,OK,www.example.com 1-24,text,true,,1592,116,84,84,120,0,0
1538232893288,122,HTTP Request,200,OK,www.example.com 1-17,text,true,,1613,116,84,84,122,0,0
1538232893300,119,HTTP Request,200,OK,www.example.com 1-31,text,true,,1597,116,83,83,119,0,0
1538232893298,122,HTTP Request,200,OK,www.example.com 1-30,text,true,,1613,116,83,83,122,0,0
1538232893298,123,HTTP Request,200,OK,www.example.com 1-25,text,true,,1592,116,83,83,123,0,0
1538232892638,789,HTTP Request,200,OK,www.example.com 1-50,text,true,,1597,116,83,83,789,0,231
1538232893028,399,HTTP Request,200,OK,www.example.com 1-39,text,true,,1592,116,83,83,399,0,0
1538232892652,779,HTTP Request,200,OK,www.example.com 1-51,text,true,,1592,116,83,83,779,0,231
1538232893031,402,HTTP Request,200,OK,www.example.com 1-40,text,true,,1592,116,83,83,402,0,0
1538232893029,404,HTTP Request,200,OK,www.example.com 1-38,text,true,,1613,116,83,83,404,0,0
1538232893313,121,HTTP Request,200,OK,www.example.com 1-33,text,true,,1613,116,83,83,121,0,0
1538232892662,776,HTTP Request,200,OK,www.example.com 1-52,text,true,,1592,116,83,83,776,0,226
1538232893038,403,HTTP Request,200,OK,www.example.com 1-41,text,true,,1597,116,83,83,403,0,0
1538232893318,124,HTTP Request,200,OK,www.example.com 1-32,text,true,,1613,116,83,83,123,0,0
1538232893048,394,HTTP Request,200,OK,www.example.com 1-45,text,true,,1592,116,83,83,394,0,0
1538232893050,393,HTTP Request,200,OK,www.example.com 1-43,text,true,,1597,116,83,83,393,0,0
1538232892672,775,HTTP Request,200,OK,www.example.com 1-53,text,true,,1592,116,83,83,775,0,218
1538232893047,401,HTTP Request,200,OK,www.example.com 1-42,text,true,,1613,116,83,83,401,0,0
1538232893361,120,HTTP Request,200,OK,www.example.com 1-21,text,true,,1613,116,83,83,120,0,0
1538232893358,127,HTTP Request,200,OK,www.example.com 1-35,text,true,,1592,116,82,82,127,0,0
1538232893348,137,HTTP Request,200,OK,www.example.com 1-26,text,true,,1613,116,82,82,137,0,0
1538232893361,125,HTTP Request,200,OK,www.example.com 1-36,text,true,,1597,116,82,82,125,0,0
1538232893368,120,HTTP Request,200,OK,www.example.com 1-28,text,true,,1613,116,82,82,120,0,0
1538232893368,120,HTTP Request,200,OK,www.example.com 1-20,text,true,,1597,116,82,82,120,0,0
1538232893358,130,HTTP Request,200,OK,www.example.com 1-34,text,true,,1613,116,82,82,130,0,0
1538232893369,120,HTTP Request,200,OK,www.example.com 1-23,text,true,,1613,116,82,82,120,0,0
1538232893370,119,HTTP Request,200,OK,www.example.com 1-18,text,true,,1592,116,82,82,119,0,0
1538232893369,119,HTTP Request,200,OK,www.example.com 1-29,text,true,,1613,116,82,82,119,0,0
1538232893369,120,HTTP Request,200,OK,www.example.com 1-19,text,true,,1613,116,82,82,120,0,0
1538232893374,119,HTTP Request,200,OK,www.example.com 1-22,text,true,,1613,116,78,78,118,0,0
1538232893379,124,HTTP Request,200,OK,www.example.com 1-27,text,true,,1592,116,77,77,124,0,0
1538232893397,115,HTTP Request,200,OK,www.example.com 1-37,text,true,,1597,116,77,77,115,0,0
1538232893408,115,HTTP Request,200,OK,www.example.com 1-24,text,true,,1613,116,77,77,115,0,0
1538232893420,117,HTTP Request,200,OK,www.example.com 1-31,text,true,,1592,116,76,76,117,0,0
1538232893421,118,HTTP Request,200,OK,www.example.com 1-30,text,true,,1613,116,76,76,118,0,0
1538232893421,118,HTTP Request,200,OK,www.example.com 1-25,text,true,,1597,116,76,76,118,0,0
1538232893428,114,HTTP Request,200,OK,www.example.com 1-39,text,true,,1613,116,75,75,114,0,0
1538232893434,117,HTTP Request,200,OK,www.example.com 1-33,text,true,,1597,116,75,75,117,0,0
1538232893433,119,HTTP Request,200,OK,www.example.com 1-40,text,true,,1592,116,75,75,118,0,0
1538232893433,119,HTTP Request,200,OK,www.example.com 1-38,text,true,,1597,116,75,75,119,0,0
1538232893442,121,HTTP Request,200,OK,www.example.com 1-45,text,true,,1613,116,75,75,121,0,0
1538232893443,123,HTTP Request,200,OK,www.example.com 1-43,text,true,,1613,116,75,75,123,0,0
1538232893442,125,HTTP Request,200,OK,www.example.com 1-41,text,true,,1592,116,75,75,120,0,0
1538232893442,125,HTTP Request,200,OK,www.example.com 1-32,text,true,,1592,116,75,75,125,0,0
1538232893448,121,HTTP Request,200,OK,www.example.com 1-42,text,true,,1613,116,75,75,121,0,0
1538232893486,121,HTTP Request,200,OK,www.example.com 1-36,text,true,,1592,116,75,75,120,0,0
1538232893487,121,HTTP Request,200,OK,www.example.com 1-35,text,true,,1613,116,75,75,121,0,0
1538232893488,120,HTTP Request,200,OK,www.example.com 1-34,text,true,,1597,116,75,75,120,0,0
1538232893486,122,HTTP Request,200,OK,www.example.com 1-26,text,true,,1592,116,75,75,122,0,0
1538232893488,120,HTTP Request,200,OK,www.example.com 1-28,text,true,,1597,116,74,74,120,0,0
1538232893489,119,HTTP Request,200,OK,www.example.com 1-29,text,true,,1597,116,73,73,119,0,0
1538232893503,124,HTTP Request,200,OK,www.example.com 1-27,text,true,,1613,116,72,72,124,0,0
1538232892703,927,HTTP Request,200,OK,www.example.com 1-56,text,true,,1592,116,71,71,927,0,225
1538232893513,124,HTTP Request,200,OK,www.example.com 1-37,text,true,,1613,116,71,71,124,0,0
1538232892713,924,HTTP Request,200,OK,www.example.com 1-57,text,true,,1613,116,71,71,924,0,245
1538232892723,920,HTTP Request,200,OK,www.example.com 1-58,text,true,,1597,116,71,71,920,0,244
1538232893542,115,HTTP Request,200,OK,www.example.com 1-39,text,true,,1613,116,71,71,115,0,0
1538232893539,119,HTTP Request,200,OK,www.example.com 1-30,text,true,,1597,116,71,71,119,0,0
1538232892739,919,HTTP Request,200,OK,www.example.com 1-59,text,true,,1613,116,71,71,919,0,289
1538232893538,121,HTTP Request,200,OK,www.example.com 1-31,text,true,,1597,116,70,70,119,0,0
1538232892749,911,HTTP Request,200,OK,www.example.com 1-60,text,true,,1597,116,69,69,911,0,282
1538232892761,905,HTTP Request,200,OK,www.example.com 1-61,text,true,,1613,116,69,69,905,0,280
1538232893551,116,HTTP Request,200,OK,www.example.com 1-33,text,true,,1597,116,69,69,116,0,0
1538232893552,116,HTTP Request,200,OK,www.example.com 1-40,text,true,,1597,116,68,68,116,0,0
1538232893553,123,HTTP Request,200,OK,www.example.com 1-38,text,true,,1597,116,68,68,123,0,0
1538232893563,118,HTTP Request,200,OK,www.example.com 1-45,text,true,,1592,116,68,68,118,0,0
1538232893567,115,HTTP Request,200,OK,www.example.com 1-43,text,true,,1592,116,68,68,115,0,0
1538232893567,121,HTTP Request,200,OK,www.example.com 1-32,text,true,,1613,116,68,68,121,0,0
1538232893567,121,HTTP Request,200,OK,www.example.com 1-41,text,true,,1613,116,68,68,121,0,0
1538232893569,119,HTTP Request,200,OK,www.example.com 1-42,text,true,,1597,116,68,68,119,0,0
1538232893608,115,HTTP Request,200,OK,www.example.com 1-35,text,true,,1613,116,67,67,115,0,0
1538232893608,116,HTTP Request,200,OK,www.example.com 1-34,text,true,,1613,116,66,66,115,0,0
1538232893607,119,HTTP Request,200,OK,www.example.com 1-36,text,true,,1613,116,65,65,119,0,0
1538232893637,121,HTTP Request,200,OK,www.example.com 1-37,text,true,,1613,116,64,64,120,0,0
1538232893359,410,HTTP Request,200,OK,www.example.com 1-44,text,true,,1597,116,63,63,410,0,0
1538232893658,121,HTTP Request,200,OK,www.example.com 1-39,text,true,,1592,116,63,63,121,0,0
1538232893668,119,HTTP Request,200,OK,www.example.com 1-40,text,true,,1613,116,62,62,119,0,0
1538232892770,1018,HTTP Request,200,OK,www.example.com 1-62,text,true,,1613,116,61,61,1018,0,587
1538232892800,991,HTTP Request,200,OK,www.example.com 1-65,text,true,,1592,116,61,61,990,0,561
1538232892821,970,HTTP Request,200,OK,www.example.com 1-67,text,true,,1597,116,61,61,970,0,543
1538232892811,986,HTTP Request,200,OK,www.example.com 1-66,text,true,,1613,116,61,61,986,0,554
1538232893688,120,HTTP Request,200,OK,www.example.com 1-41,text,true,,1613,116,61,61,120,0,0
1538232893682,126,HTTP Request,200,OK,www.example.com 1-43,text,true,,1597,116,61,61,126,0,0
1538232893676,132,HTTP Request,200,OK,www.example.com 1-38,text,true,,1613,116,61,61,132,0,0
1538232893688,120,HTTP Request,200,OK,www.example.com 1-42,text,true,,1592,116,61,61,120,0,0
1538232893388,420,HTTP Request,200,OK,www.example.com 1-46,text,true,,1592,116,61,61,420,0,0
1538232893681,128,HTTP Request,200,OK,www.example.com 1-45,text,true,,1597,116,58,58,128,0,0
1538232893402,416,HTTP Request,200,OK,www.example.com 1-49,text,true,,1597,116,56,56,415,0,0
1538232893401,418,HTTP Request,200,OK,www.example.com 1-48,text,true,,1613,116,56,56,418,0,0
1538232893396,424,HTTP Request,200,OK,www.example.com 1-47,text,true,,1597,116,56,56,424,0,0
1538232893431,410,HTTP Request,200,OK,www.example.com 1-51,text,true,,1597,116,56,56,410,0,0
1538232893427,421,HTTP Request,200,OK,www.example.com 1-50,text,true,,1613,116,56,56,421,0,0
1538232893438,410,HTTP Request,200,OK,www.example.com 1-52,text,true,,1613,116,56,56,410,0,0
1538232892790,1064,HTTP Request,200,OK,www.example.com 1-64,text,true,,1613,116,56,56,1064,0,579
1538232892831,1025,HTTP Request,200,OK,www.example.com 1-68,text,true,,1613,116,56,56,1025,0,552
1538232892841,1016,HTTP Request,200,OK,www.example.com 1-69,text,true,,1592,116,56,56,1016,0,548
1538232893447,415,HTTP Request,200,OK,www.example.com 1-53,text,true,,1592,116,56,56,414,0,0
1538232892851,1014,HTTP Request,200,OK,www.example.com 1-70,text,true,,1592,116,56,56,1014,0,541
1538232892861,1006,HTTP Request,200,OK,www.example.com 1-71,text,true,,1613,116,56,56,1006,0,537
1538232892881,997,HTTP Request,200,OK,www.example.com 1-73,text,true,,1592,116,56,56,997,0,547
1538232892871,1010,HTTP Request,200,OK,www.example.com 1-72,text,true,,1592,116,56,56,1010,0,557
1538232892891,997,HTTP Request,200,OK,www.example.com 1-74,text,true,,1613,116,56,56,997,0,554
1538232892902,988,HTTP Request,200,OK,www.example.com 1-75,text,true,,1597,116,56,56,988,0,543
1538232893769,125,HTTP Request,200,OK,www.example.com 1-44,text,true,,1613,116,56,56,125,0,0
1538232892912,983,HTTP Request,200,OK,www.example.com 1-76,text,true,,1597,116,56,56,983,0,546
1538232893808,118,HTTP Request,200,OK,www.example.com 1-46,text,true,,1613,116,56,56,118,0,0
1538232893818,127,HTTP Request,200,OK,www.example.com 1-49,text,true,,1592,116,56,56,127,0,0
1538232893819,127,HTTP Request,200,OK,www.example.com 1-48,text,true,,1613,116,56,56,127,0,0
1538232893820,127,HTTP Request,200,OK,www.example.com 1-47,text,true,,1597,116,56,56,127,0,0
1538232893841,128,HTTP Request,200,OK,www.example.com 1-51,text,true,,1613,116,56,56,128,0,0
1538232893848,121,HTTP Request,200,OK,www.example.com 1-52,text,true,,1597,116,56,56,121,0,0
1538232893848,121,HTTP Request,200,OK,www.example.com 1-50,text,true,,1592,116,56,56,121,0,0
1538232893862,115,HTTP Request,200,OK,www.example.com 1-53,text,true,,1592,116,56,56,115,0,0
1538232892923,1054,HTTP Request,200,OK,www.example.com 1-77,text,true,,1597,116,56,56,1054,0,698
1538232892943,1036,HTTP Request,200,OK,www.example.com 1-79,text,true,,1613,116,56,56,1036,0,687
1538232892954,1028,HTTP Request,200,OK,www.example.com 1-80,text,true,,1597,116,56,56,1028,0,679
1538232892933,1051,HTTP Request,200,OK,www.example.com 1-78,text,true,,1613,116,56,56,1051,0,693
1538232892964,1021,HTTP Request,200,OK,www.example.com 1-81,text,true,,1613,116,56,56,1021,0,676
1538232892974,1021,HTTP Request,200,OK,www.example.com 1-82,text,true,,1592,116,56,56,1019,0,671
1538232893004,993,HTTP Request,200,OK,www.example.com 1-85,text,true,,1592,116,56,56,993,0,644
1538232892984,1018,HTTP Request,200,OK,www.example.com 1-83,text,true,,1613,116,56,56,1018,0,665
1538232893894,120,HTTP Request,200,OK,www.example.com 1-44,text,true,,1597,116,56,56,120,0,0
